,place,year,month,day,2m_temperature,10m_wind_speed,total_precipitation,2m_dewpoint_temperature,surface_pressure,cape,thunderstorm
4159,Mumbai,2022,9,26,30.4,17.7,1.0,21.79583333333333,1009.4875,205.41666666666663,0
4160,Mumbai,2022,9,27,30.2,15.2,1.3,21.691666666666663,1008.3625,112.08333333333331,0
4161,Mumbai,2022,9,28,30.7,16.2,0.7,21.820833333333336,1007.1916666666666,128.75,0
4162,Mumbai,2022,9,29,31.3,17.9,2.9,22.5,1006.9416666666666,525.4166666666666,0
4163,Mumbai,2022,9,30,32.5,18.6,3.2,23.008333333333336,1007.1416666666668,922.5,0
4164,Mumbai,2022,10,1,31.6,21.1,4.3,22.7875,1007.7791666666668,776.25,1
4165,Mumbai,2022,10,2,31.1,18.8,2.7,22.22083333333333,1008.3291666666668,464.5833333333333,1
4166,Mumbai,2022,10,3,31.2,18.4,1.8,21.8,1008.7916666666666,348.75,1
4167,Mumbai,2022,10,4,33.3,19.6,0.2,21.941666666666663,1008.5166666666668,538.3333333333334,1
4168,Mumbai,2022,10,5,33.5,22.8,2.0,22.05,1007.3541666666666,540.8333333333334,1
4169,Mumbai,2022,10,6,31.8,19.0,2.9,22.041666666666668,1005.7791666666668,435.0,1
4170,Mumbai,2022,10,7,28.3,15.0,7.1,22.695833333333336,1004.95,225.0,1
4171,Mumbai,2022,10,8,30.1,21.3,16.5,22.84166666666667,1006.7958333333332,300.4166666666667,1
4172,Mumbai,2022,10,9,29.6,15.3,1.6,22.679166666666664,1008.625,177.08333333333334,1
4173,Mumbai,2022,10,10,32.6,16.5,0.0,22.1,1009.4375,365.8333333333333,0
4174,Mumbai,2022,10,11,33.4,10.2,1.7,22.625,1008.3125,939.5833333333334,1
4175,Mumbai,2022,10,12,32.8,12.3,8.7,22.516666666666666,1008.75,559.5833333333334,1
4176,Mumbai,2022,10,13,32.4,8.5,1.2,22.204166666666666,1008.6625,546.25,1
4177,Mumbai,2022,10,14,33.2,13.4,0.3,21.066666666666663,1008.0875,527.5,1
4178,Mumbai,2022,10,15,33.3,13.0,0.0,18.475,1007.5625,70.0,0
4179,Mumbai,2022,10,16,33.0,14.4,0.0,18.0,1008.6541666666668,157.08333333333334,0
4180,Mumbai,2022,10,17,31.8,13.2,9.3,21.808333333333334,1009.7958333333332,540.8333333333334,1
4181,Mumbai,2022,10,18,31.7,13.5,0.0,21.604166666666668,1010.0791666666668,489.5833333333333,0
4182,Mumbai,2022,10,19,32.4,14.4,1.5,21.866666666666664,1009.7416666666668,740.4166666666666,1
4183,Mumbai,2022,10,20,33.8,18.5,1.6,21.929166666666664,1009.7583333333332,1089.1666666666667,1
4184,Mumbai,2022,10,21,34.1,11.9,5.3,22.479166666666668,1010.675,1177.9166666666667,1
4185,Mumbai,2022,10,22,33.7,17.7,0.9,19.03333333333333,1012.0291666666668,180.41666666666663,1
4186,Mumbai,2022,10,23,33.0,16.2,0.0,14.495833333333332,1012.2916666666666,0.0,0
4187,Mumbai,2022,10,24,33.3,12.2,0.0,12.708333333333334,1010.6208333333334,0.4166666666666667,0
4188,Mumbai,2022,10,25,32.9,12.9,0.0,14.6375,1011.0,1.25,0
4189,Mumbai,2022,10,26,33.0,12.4,0.0,14.504166666666668,1012.2083333333334,0.0,0
4190,Mumbai,2022,10,27,33.2,16.5,0.0,14.470833333333331,1011.65,2.5,0
4191,Mumbai,2022,10,28,33.0,10.8,0.0,13.820833333333333,1011.0791666666668,0.4166666666666667,0
4192,Mumbai,2022,10,29,32.9,15.0,0.0,12.941666666666668,1010.9791666666666,0.0,0
4193,Mumbai,2022,10,30,33.4,12.3,0.0,12.370833333333332,1011.4333333333334,0.0,0
4194,Mumbai,2022,10,31,33.6,12.4,0.0,13.125,1010.7416666666668,0.4166666666666667,0
4195,Mumbai,2022,11,1,32.4,13.1,0.0,11.395833333333334,1011.4,0.0,0
4196,Mumbai,2022,11,2,33.3,12.5,0.0,12.508333333333333,1011.0458333333332,3.75,0
4197,Mumbai,2022,11,3,33.9,13.7,0.0,11.741666666666667,1010.45,0.0,0
4198,Mumbai,2022,11,4,34.3,14.3,0.0,11.783333333333331,1011.1833333333334,0.0,0
4199,Mumbai,2022,11,5,34.5,17.8,0.0,10.820833333333333,1012.1083333333332,0.0,0
4200,Mumbai,2022,11,6,35.0,15.6,0.0,11.720833333333331,1012.6791666666668,0.4166666666666667,0
4201,Mumbai,2022,11,7,33.4,13.6,0.0,11.904166666666669,1012.3833333333332,0.4166666666666667,0
4202,Mumbai,2022,11,8,34.1,16.0,0.0,12.725,1012.1875,5.0,0
4203,Mumbai,2022,11,9,34.1,15.2,0.0,12.991666666666667,1011.8333333333334,6.25,0
4204,Mumbai,2022,11,10,33.4,12.0,0.0,12.3625,1012.2416666666668,0.8333333333333334,0
4205,Mumbai,2022,11,11,33.7,12.4,0.0,12.754166666666668,1012.3416666666668,0.0,0
4206,Mumbai,2022,11,12,33.4,14.2,0.0,13.054166666666667,1012.1958333333332,0.0,0
4207,Mumbai,2022,11,13,33.8,16.5,0.0,13.320833333333333,1011.2166666666668,0.0,0
4208,Mumbai,2022,11,14,34.0,16.6,0.0,14.445833333333333,1011.325,1.6666666666666667,0
4209,Mumbai,2022,11,15,34.3,17.9,0.0,15.479166666666666,1011.7,3.333333333333333,0
4210,Mumbai,2022,11,16,33.5,19.1,0.0,13.925,1011.25,0.4166666666666667,0
4211,Mumbai,2022,11,17,33.1,14.3,0.0,11.820833333333333,1011.1208333333334,0.0,0
4212,Mumbai,2022,11,18,32.3,14.8,0.0,8.779166666666667,1011.5333333333332,0.0,0
4213,Mumbai,2022,11,19,32.0,15.4,0.0,9.545833333333333,1011.5708333333332,0.0,0
4214,Mumbai,2022,11,20,31.0,19.0,0.0,8.045833333333333,1010.7333333333332,0.0,0
4215,Mumbai,2022,11,21,30.9,16.9,0.0,6.6625000000000005,1010.6041666666666,0.0,0
4216,Mumbai,2022,11,22,31.9,15.6,0.0,8.9125,1010.3833333333332,0.0,0
4217,Mumbai,2022,11,23,32.6,18.6,0.0,9.120833333333334,1010.5958333333332,0.0,0
4218,Mumbai,2022,11,24,33.0,16.0,0.0,11.158333333333331,1010.3125,0.0,0
4219,Mumbai,2022,11,25,33.1,15.7,0.0,14.279166666666669,1010.5708333333332,0.0,0
4220,Mumbai,2022,11,26,33.4,18.4,0.0,16.754166666666666,1009.6333333333332,3.75,0
4221,Mumbai,2022,11,27,32.7,18.6,0.0,17.258333333333333,1007.9291666666668,17.083333333333332,0
4222,Mumbai,2022,11,28,31.9,20.3,0.0,14.35,1008.8,0.0,0
4223,Mumbai,2022,11,29,31.9,16.8,0.0,13.233333333333334,1010.0166666666668,0.0,0
4224,Mumbai,2022,11,30,33.3,15.6,0.0,13.5,1010.3208333333332,6.25,0
4225,Mumbai,2022,12,1,32.6,17.1,0.0,12.6875,1010.325,0.0,0
4226,Mumbai,2022,12,2,33.3,16.9,0.0,10.408333333333331,1009.7958333333332,0.0,0
4227,Mumbai,2022,12,3,32.9,17.1,0.0,12.4125,1009.8708333333334,0.0,0
4228,Mumbai,2022,12,4,32.4,20.6,0.4,15.8625,1010.4416666666666,76.25,0
4229,Mumbai,2022,12,5,33.4,22.4,0.0,18.995833333333334,1010.9625,262.9166666666667,0
4230,Mumbai,2022,12,6,33.0,20.4,0.0,18.40833333333333,1010.725,77.91666666666667,0
4231,Mumbai,2022,12,7,33.0,20.9,0.0,16.729166666666668,1010.5333333333332,12.083333333333334,0
4232,Mumbai,2022,12,8,31.7,17.1,0.0,14.783333333333331,1010.5,0.0,0
4233,Mumbai,2022,12,9,31.3,16.8,0.0,5.758333333333333,1009.2375,0.0,0
4234,Mumbai,2022,12,10,32.1,17.3,0.0,5.904166666666666,1008.8083333333334,0.0,0
4235,Mumbai,2022,12,11,31.9,19.9,0.0,9.925,1009.1875,0.0,0
4236,Mumbai,2022,12,12,33.9,12.4,0.2,16.395833333333332,1008.5208333333334,264.1666666666667,0
4237,Mumbai,2022,12,13,34.1,14.1,0.0,18.941666666666663,1008.825,155.0,0
4238,Mumbai,2022,12,14,32.8,18.6,0.9,19.34583333333333,1009.6916666666666,329.1666666666667,0
4239,Mumbai,2022,12,15,32.8,18.7,0.0,18.933333333333334,1009.7583333333332,175.41666666666666,0
4240,Mumbai,2022,12,16,33.6,21.0,0.0,18.654166666666665,1009.4916666666668,153.33333333333334,0
4241,Mumbai,2022,12,17,34.0,22.2,0.0,18.691666666666663,1010.0958333333332,215.8333333333333,0
4242,Mumbai,2022,12,18,33.7,21.4,0.0,17.412499999999998,1010.0458333333332,49.583333333333336,0
4243,Mumbai,2022,12,19,33.1,18.9,0.0,14.6625,1009.3458333333332,6.666666666666667,0
4244,Mumbai,2022,12,20,33.1,16.6,0.0,10.6,1008.7583333333332,0.0,0
4245,Mumbai,2022,12,21,33.0,20.0,0.0,10.725,1009.4125,0.0,0
4246,Mumbai,2022,12,22,32.6,19.8,0.0,12.129166666666668,1009.5041666666666,0.0,0
4247,Mumbai,2022,12,23,30.4,23.7,0.0,9.633333333333333,1010.0208333333334,0.0,0
4248,Mumbai,2022,12,24,30.1,21.9,0.0,5.833333333333333,1011.1666666666666,0.0,0
4249,Mumbai,2022,12,25,28.6,15.1,0.0,5.854166666666667,1011.5583333333334,0.0,0
4250,Mumbai,2022,12,26,29.5,15.7,0.0,10.2,1012.5083333333332,0.0,0
4251,Mumbai,2022,12,27,31.1,21.4,0.0,11.525,1012.9291666666668,0.0,0
4252,Mumbai,2022,12,28,31.7,19.9,0.0,12.533333333333331,1013.7333333333332,0.0,0
4253,Mumbai,2022,12,29,31.3,18.5,0.0,12.408333333333331,1015.1125,0.0,0
4254,Mumbai,2022,12,30,31.4,22.1,0.0,10.229166666666666,1016.0833333333334,0.0,0
4255,Mumbai,2022,12,31,30.6,24.5,0.0,10.225,1015.5125,0.0,0
4256,Mumbai,2023,1,1,28.6,21.4,0.0,9.170833333333333,1015.2833333333332,0.0,0
4257,Mumbai,2023,1,2,30.4,19.9,0.0,8.633333333333333,1014.5,0.0,0
4258,Mumbai,2023,1,3,29.9,20.4,0.0,10.2875,1014.4583333333334,0.0,0
4259,Mumbai,2023,1,4,30.1,22.0,0.0,10.695833333333333,1013.1458333333334,0.0,0
4260,Mumbai,2023,1,5,30.9,19.2,0.0,13.141666666666666,1013.7583333333332,0.0,0
4261,Mumbai,2023,1,6,32.8,19.9,0.0,14.75,1014.9583333333334,16.25,0
4262,Mumbai,2023,1,7,32.8,21.1,0.0,14.716666666666669,1014.6833333333334,19.166666666666668,0
4263,Mumbai,2023,1,8,31.6,23.6,0.0,13.495833333333332,1013.9833333333332,0.0,0
4264,Mumbai,2023,1,9,30.3,20.9,0.0,8.929166666666667,1015.1458333333334,0.0,0
4265,Mumbai,2023,1,10,31.6,14.8,0.0,5.133333333333334,1014.4208333333332,0.0,0
4266,Mumbai,2023,1,11,30.1,19.9,0.0,6.404166666666666,1012.8458333333332,0.0,0
4267,Mumbai,2023,1,12,29.0,22.3,0.0,8.612499999999999,1012.0916666666668,0.0,0
4268,Mumbai,2023,1,13,26.9,22.3,0.0,15.008333333333333,1013.3458333333332,0.0,0
4269,Mumbai,2023,1,14,25.9,21.2,0.0,8.183333333333334,1013.2416666666668,0.0,0
4270,Mumbai,2023,1,15,27.0,19.7,0.0,8.291666666666666,1011.5708333333332,0.0,0
4271,Mumbai,2023,1,16,27.2,18.7,0.0,9.729166666666666,1011.8041666666668,0.0,0
4272,Mumbai,2023,1,17,28.0,17.6,0.0,8.829166666666667,1012.2458333333334,0.0,0
4273,Mumbai,2023,1,18,30.3,17.2,0.0,8.420833333333333,1013.0541666666668,0.0,0
4274,Mumbai,2023,1,19,29.9,14.6,0.0,9.045833333333333,1012.9875,0.0,0
4275,Mumbai,2023,1,20,29.1,15.0,0.0,9.7125,1012.7833333333332,0.0,0
4276,Mumbai,2023,1,21,28.1,19.3,0.0,9.7125,1013.1625,0.0,0
4277,Mumbai,2023,1,22,26.7,25.6,0.0,9.054166666666667,1012.5041666666666,0.0,0
4278,Mumbai,2023,1,23,26.0,26.0,0.0,9.141666666666667,1011.8333333333334,0.0,0
4279,Mumbai,2023,1,24,25.6,25.2,0.0,9.245833333333334,1012.1125,0.0,0
4280,Mumbai,2023,1,25,26.7,29.3,0.0,7.145833333333333,1012.1416666666668,0.0,0
4281,Mumbai,2023,1,26,27.8,24.4,0.0,7.145833333333333,1011.7291666666666,0.0,0
4282,Mumbai,2023,1,27,31.7,20.7,0.0,13.204166666666666,1010.4,20.416666666666668,0
4283,Mumbai,2023,1,28,30.7,19.9,0.0,16.545833333333334,1009.7666666666668,173.75,0
4284,Mumbai,2023,1,29,28.2,23.7,1.5,19.8,1009.7708333333334,393.3333333333333,0
4285,Mumbai,2023,1,30,28.0,23.7,0.0,17.470833333333335,1012.1333333333332,133.75,0
4286,Mumbai,2023,1,31,31.3,26.1,0.0,13.179166666666667,1011.6166666666668,14.583333333333334,0
4287,Mumbai,2023,2,1,32.6,24.9,0.0,12.920833333333334,1011.0041666666666,17.5,0
4288,Mumbai,2023,2,2,33.4,24.1,0.0,12.345833333333331,1011.2333333333332,1.25,0
4289,Mumbai,2023,2,3,33.0,23.6,0.0,9.595833333333331,1012.0541666666668,0.0,0
4290,Mumbai,2023,2,4,32.2,20.4,0.0,10.029166666666669,1010.9708333333332,0.0,0
4291,Mumbai,2023,2,5,32.5,16.8,0.0,9.383333333333333,1010.1291666666666,0.0,0
4292,Mumbai,2023,2,6,31.3,25.8,0.0,9.420833333333333,1010.8916666666668,0.0,0
4293,Mumbai,2023,2,7,31.4,24.6,0.0,10.145833333333334,1010.7291666666666,0.0,0
4294,Mumbai,2023,2,8,32.6,22.9,0.0,9.666666666666666,1010.5125,0.0,0
4295,Mumbai,2023,2,9,33.8,20.2,0.0,8.620833333333334,1010.8958333333334,0.0,0
4296,Mumbai,2023,2,10,34.0,23.2,0.0,6.658333333333334,1012.0291666666668,0.0,0
4297,Mumbai,2023,2,11,32.8,25.0,0.0,6.829166666666667,1013.025,0.0,0
4298,Mumbai,2023,2,12,34.2,24.3,0.0,4.2625,1012.7666666666668,0.0,0
4299,Mumbai,2023,2,13,34.8,23.0,0.0,4.995833333333333,1012.5625,0.0,0
4300,Mumbai,2023,2,14,34.7,22.2,0.0,2.4208333333333334,1012.1958333333332,0.0,0
4301,Mumbai,2023,2,15,35.2,22.3,0.0,3.6041666666666665,1010.6791666666668,0.0,0
4302,Mumbai,2023,2,16,36.2,24.7,0.0,4.425,1011.1666666666666,0.0,0
4303,Mumbai,2023,2,17,36.2,25.2,0.0,4.766666666666667,1011.4291666666668,0.0,0
4304,Mumbai,2023,2,18,36.3,22.7,0.0,3.220833333333333,1011.0166666666668,0.0,0
4305,Mumbai,2023,2,19,36.4,22.2,0.0,4.695833333333334,1011.1208333333334,0.0,0
4306,Mumbai,2023,2,20,32.5,18.1,0.0,12.879166666666668,1011.7833333333332,0.4166666666666667,0
4307,Mumbai,2023,2,21,32.9,24.8,0.0,11.1625,1012.225,0.0,0
4308,Mumbai,2023,2,22,32.5,21.9,0.0,8.983333333333333,1012.0458333333332,0.0,0
4309,Mumbai,2023,2,23,34.3,24.4,0.0,5.654166666666666,1010.9291666666668,0.0,0
4310,Mumbai,2023,2,24,35.1,25.2,0.0,5.904166666666668,1011.6458333333334,0.0,0
4311,Mumbai,2023,2,25,34.6,26.8,0.0,6.095833333333334,1013.3958333333334,0.0,0
4312,Mumbai,2023,2,26,35.1,25.4,0.0,6.416666666666667,1013.975,0.0,0
4313,Mumbai,2023,2,27,34.3,25.0,0.0,5.925,1013.5958333333332,0.0,0
4314,Mumbai,2023,2,28,34.4,22.7,0.0,5.358333333333333,1013.8375,0.0,0
4315,Mumbai,2023,3,1,34.7,24.2,0.0,7.05,1014.175,1.25,0
4316,Mumbai,2023,3,2,35.9,24.0,0.0,7.9875,1014.3833333333332,20.0,0
4317,Mumbai,2023,3,3,37.0,22.4,0.0,9.383333333333336,1014.7583333333332,82.91666666666667,0
4318,Mumbai,2023,3,4,36.0,22.8,0.0,11.716666666666669,1014.5125,192.5,0
4319,Mumbai,2023,3,5,37.1,23.0,0.0,11.404166666666669,1013.9166666666666,412.5,0
4320,Mumbai,2023,3,6,37.8,23.8,0.7,12.304166666666667,1012.1,496.6666666666667,1
4321,Mumbai,2023,3,7,35.1,28.4,9.4,13.704166666666666,1012.65,671.6666666666666,1
4322,Mumbai,2023,3,8,35.6,20.2,0.0,11.354166666666666,1012.4875,372.9166666666667,0
4323,Mumbai,2023,3,9,36.3,31.1,0.0,6.891666666666667,1011.7375,104.58333333333331,0
4324,Mumbai,2023,3,10,35.4,25.5,0.0,5.4750000000000005,1011.5833333333334,13.333333333333334,0
4325,Mumbai,2023,3,11,36.1,22.9,0.0,7.733333333333333,1010.8583333333332,55.0,0
4326,Mumbai,2023,3,12,37.3,23.1,0.0,9.345833333333331,1010.4375,212.0833333333333,0
4327,Mumbai,2023,3,13,36.5,22.0,0.0,13.245833333333332,1009.4458333333332,603.3333333333334,1
4328,Mumbai,2023,3,14,35.7,21.1,0.0,14.595833333333331,1008.4375,537.9166666666666,1
4329,Mumbai,2023,3,15,34.2,22.4,0.0,16.329166666666666,1007.1875,620.4166666666666,1
4330,Mumbai,2023,3,16,32.0,19.1,0.4,18.716666666666665,1008.9125,1550.0,1
4331,Mumbai,2023,3,17,31.4,20.6,0.1,19.241666666666667,1009.625,1564.1666666666667,1
4332,Mumbai,2023,3,18,32.9,23.6,0.0,17.1375,1008.575,1232.5,1
4333,Mumbai,2023,3,19,30.5,21.3,0.0,16.458333333333332,1008.725,681.6666666666666,1
4334,Mumbai,2023,3,20,30.3,20.3,0.1,15.120833333333332,1008.3291666666668,257.9166666666667,0
4335,Mumbai,2023,3,21,29.9,18.8,0.4,16.75,1009.025,287.9166666666667,0
4336,Mumbai,2023,3,22,31.0,22.4,0.0,16.704166666666666,1009.7666666666668,161.66666666666666,0
4337,Mumbai,2023,3,23,30.4,22.9,0.0,17.641666666666666,1009.9666666666668,107.5,0
4338,Mumbai,2023,3,24,31.6,25.0,0.0,18.0375,1009.9291666666668,37.083333333333336,0
4339,Mumbai,2023,3,25,30.6,26.3,0.0,13.670833333333334,1010.8791666666666,0.0,0
4340,Mumbai,2023,3,26,29.9,23.8,0.0,14.595833333333331,1010.7875,0.0,0
4341,Mumbai,2023,3,27,30.9,22.3,0.0,17.133333333333333,1010.6125,0.0,0
4342,Mumbai,2023,3,28,31.6,22.4,0.0,17.008333333333333,1009.8083333333334,0.0,0
4343,Mumbai,2023,3,29,31.0,20.3,0.0,16.9875,1010.2375,7.083333333333333,0
4344,Mumbai,2023,3,30,30.0,18.1,0.0,18.325,1010.0,102.08333333333331,0
4345,Mumbai,2023,3,31,30.6,19.2,0.3,18.47083333333333,1009.4833333333332,236.25,0
4346,Mumbai,2023,4,1,32.6,26.1,0.0,16.099999999999998,1009.475,21.666666666666668,0
4347,Mumbai,2023,4,2,31.4,25.2,0.0,17.233333333333334,1009.4166666666666,10.416666666666666,0
4348,Mumbai,2023,4,3,31.2,23.4,0.0,18.125,1009.1375,5.833333333333333,0
4349,Mumbai,2023,4,4,32.8,26.2,0.0,17.908333333333335,1009.3791666666666,133.75,0
4350,Mumbai,2023,4,5,33.0,24.4,0.0,18.258333333333333,1009.1958333333332,418.3333333333333,0
4351,Mumbai,2023,4,6,34.2,29.0,0.0,17.3,1008.9083333333332,417.0833333333333,0
4352,Mumbai,2023,4,7,34.6,26.1,0.0,16.304166666666667,1009.3625,450.0,0
4353,Mumbai,2023,4,8,34.6,18.1,0.0,17.958333333333332,1011.4958333333334,825.8333333333334,0
4354,Mumbai,2023,4,9,37.2,25.4,0.0,17.479166666666668,1011.3666666666668,934.5833333333334,0
4355,Mumbai,2023,4,10,37.9,24.2,0.4,16.429166666666667,1009.65,638.3333333333334,0
4356,Mumbai,2023,4,11,36.3,27.8,0.0,17.329166666666666,1010.3541666666666,962.9166666666666,0
4357,Mumbai,2023,4,12,36.6,29.3,0.0,16.329166666666666,1009.6875,652.9166666666666,0
4358,Mumbai,2023,4,13,37.9,32.0,0.0,15.566666666666668,1009.1083333333332,651.25,0
4359,Mumbai,2023,4,14,37.3,29.8,0.1,15.545833333333334,1009.0541666666668,698.75,0
4360,Mumbai,2023,4,15,35.0,25.6,0.0,17.416666666666668,1009.6375,1248.3333333333333,0
4361,Mumbai,2023,4,16,34.6,28.0,0.0,15.391666666666666,1008.2041666666668,454.1666666666667,0
4362,Mumbai,2023,4,17,35.3,26.0,0.0,17.079166666666666,1008.1,842.5,0
4363,Mumbai,2023,4,18,37.4,30.4,0.0,16.0,1008.2916666666666,776.25,0
4364,Mumbai,2023,4,19,38.0,30.5,0.0,15.483333333333334,1006.1875,592.9166666666666,0
4365,Mumbai,2023,4,20,35.8,27.8,0.0,16.633333333333333,1004.9333333333334,567.9166666666666,0
4366,Mumbai,2023,4,21,33.5,24.4,0.0,17.0125,1006.0666666666666,277.9166666666667,0
4367,Mumbai,2023,4,22,32.3,20.7,0.0,18.691666666666663,1006.8875,415.4166666666667,0
4368,Mumbai,2023,4,23,32.1,26.5,0.0,18.7875,1006.8833333333332,532.5,0
4369,Mumbai,2023,4,24,33.3,24.7,0.0,18.85833333333333,1007.0041666666668,983.75,0
4370,Mumbai,2023,4,25,34.8,24.6,0.0,20.066666666666663,1007.275,1675.8333333333333,0
4371,Mumbai,2023,4,26,32.5,23.1,0.0,20.39166666666667,1007.8166666666666,1615.0,0
4372,Mumbai,2023,4,27,33.3,22.5,0.0,18.904166666666665,1008.0458333333332,914.5833333333334,0
4373,Mumbai,2023,4,28,33.5,22.0,0.1,18.004166666666666,1008.525,316.6666666666667,0
4374,Mumbai,2023,4,29,32.6,21.6,0.0,18.695833333333333,1008.3666666666668,432.9166666666667,0
4375,Mumbai,2023,4,30,32.1,23.3,0.1,20.0,1006.9333333333334,750.0,0
4376,Mumbai,2023,5,1,32.6,21.3,0.0,18.2,1006.7666666666668,306.6666666666667,0
4377,Mumbai,2023,5,2,32.5,20.9,0.0,19.254166666666663,1007.4708333333332,371.6666666666667,0
4378,Mumbai,2023,5,3,32.4,23.4,0.0,19.516666666666666,1008.6875,345.8333333333333,0
4379,Mumbai,2023,5,4,32.6,23.9,0.0,19.966666666666665,1007.95,367.0833333333333,0
4380,Mumbai,2023,5,5,32.6,24.8,0.0,20.854166666666668,1007.3083333333334,405.8333333333333,0
4381,Mumbai,2023,5,6,32.5,24.3,0.0,20.979166666666668,1007.4916666666668,335.8333333333333,0
4382,Mumbai,2023,5,7,33.8,23.8,0.2,21.35,1007.65,522.5,0
4383,Mumbai,2023,5,8,33.4,22.9,0.0,21.8875,1006.7208333333332,832.9166666666666,0
4384,Mumbai,2023,5,9,33.7,24.1,0.0,21.854166666666668,1007.05,949.1666666666666,0
4385,Mumbai,2023,5,10,35.5,25.1,0.0,21.325,1006.3291666666668,1131.25,0
4386,Mumbai,2023,5,11,37.4,20.2,0.0,21.70833333333333,1006.6833333333334,1431.6666666666667,0
4387,Mumbai,2023,5,12,34.7,17.1,0.0,22.4375,1007.3833333333332,1448.3333333333333,0
4388,Mumbai,2023,5,13,35.0,18.7,0.0,21.320833333333333,1008.1791666666668,1429.5833333333333,0
4389,Mumbai,2023,5,14,34.3,20.2,0.0,21.46666666666667,1007.6208333333334,1191.25,0
4390,Mumbai,2023,5,15,33.9,18.8,0.0,23.3375,1008.4416666666666,1994.5833333333333,0
4391,Mumbai,2023,5,16,33.9,19.0,0.0,22.40416666666667,1009.8958333333334,1447.5,0
4392,Mumbai,2023,5,17,34.2,25.1,0.0,21.979166666666668,1009.8208333333332,1120.4166666666667,0
4393,Mumbai,2023,5,18,34.0,25.0,0.0,21.941666666666663,1010.6458333333334,1118.75,0
4394,Mumbai,2023,5,19,33.9,23.8,0.0,22.64583333333333,1009.2916666666666,1505.4166666666667,0
4395,Mumbai,2023,5,20,33.8,21.3,0.0,22.65,1008.7833333333332,1647.9166666666667,0
4396,Mumbai,2023,5,21,33.8,20.6,0.0,22.08333333333333,1009.4333333333334,1347.0833333333333,0
4397,Mumbai,2023,5,22,33.9,20.1,0.0,21.6875,1009.9875,1312.5,0
4398,Mumbai,2023,5,23,33.9,23.9,0.0,21.45,1009.85,1027.5,0
4399,Mumbai,2023,5,24,34.0,21.1,0.0,22.316666666666663,1009.7125,1612.5,0
4400,Mumbai,2023,5,25,33.4,19.9,0.0,22.204166666666666,1010.2083333333334,1468.75,0
4401,Mumbai,2023,5,26,33.7,20.9,1.1,22.79583333333333,1010.5125,2024.1666666666667,0
4402,Mumbai,2023,5,27,32.8,18.8,0.0,21.95833333333333,1009.8375,1326.25,0
4403,Mumbai,2023,5,28,33.8,18.9,0.0,22.15,1008.7541666666666,1615.4166666666667,0
4404,Mumbai,2023,5,29,34.4,24.8,0.0,22.5625,1008.0041666666666,2073.75,0
4405,Mumbai,2023,5,30,35.4,25.1,0.0,22.95,1007.8791666666666,2554.583333333333,0
4406,Mumbai,2023,5,31,35.5,26.7,0.0,22.425,1007.75,2237.083333333333,0
4407,Mumbai,2023,6,1,34.5,23.7,0.0,21.633333333333336,1007.65,1357.9166666666667,1
4408,Mumbai,2023,6,2,33.8,20.2,0.0,22.570833333333336,1008.6291666666666,1411.25,1
4409,Mumbai,2023,6,3,34.2,18.5,0.0,23.33333333333333,1008.0208333333334,2148.75,1
4410,Mumbai,2023,6,4,34.1,20.2,0.5,23.791666666666668,1007.6416666666668,2472.083333333333,1
4411,Mumbai,2023,6,5,34.0,17.0,0.0,23.0125,1007.2625,1661.25,1
4412,Mumbai,2023,6,6,34.0,15.8,0.0,22.245833333333334,1007.0041666666666,1062.0833333333333,1
4413,Mumbai,2023,6,7,33.6,18.5,0.0,22.479166666666668,1006.8666666666668,1075.8333333333333,1
4414,Mumbai,2023,6,8,35.0,20.9,0.0,23.604166666666668,1007.075,1703.3333333333333,1
4415,Mumbai,2023,6,9,34.3,24.5,0.1,24.329166666666666,1005.1666666666666,1872.0833333333333,1
4416,Mumbai,2023,6,10,33.3,34.8,0.5,24.120833333333334,1003.375,1428.75,1
4417,Mumbai,2023,6,11,33.4,33.8,1.5,23.266666666666666,1002.7291666666666,767.0833333333334,1
4418,Mumbai,2023,6,12,32.6,36.9,5.0,23.78333333333333,1002.4291666666668,847.0833333333334,1
4419,Mumbai,2023,6,13,32.3,34.0,7.3,23.945833333333336,1003.7208333333332,818.3333333333334,1
4420,Mumbai,2023,6,14,32.1,32.4,4.4,23.879166666666663,1005.4791666666666,880.8333333333334,1
4421,Mumbai,2023,6,15,32.0,34.3,8.8,24.441666666666663,1005.7083333333334,1343.3333333333333,1
4422,Mumbai,2023,6,16,32.7,34.4,10.0,23.47083333333333,1004.9958333333334,952.9166666666666,1
4423,Mumbai,2023,6,17,33.7,26.5,2.0,23.5375,1005.8208333333332,1175.4166666666667,1
4424,Mumbai,2023,6,18,33.6,21.3,0.4,22.683333333333334,1006.5041666666666,1203.3333333333333,1
4425,Mumbai,2023,6,19,33.5,19.7,1.3,22.616666666666664,1005.5291666666668,967.0833333333334,1
4426,Mumbai,2023,6,20,33.6,19.5,0.0,21.47083333333333,1004.7125,470.4166666666667,0
4427,Mumbai,2023,6,21,34.4,20.0,0.3,21.5,1004.875,484.5833333333333,0
4428,Mumbai,2023,6,22,33.0,20.4,0.6,22.554166666666664,1005.45,512.9166666666666,1
4429,Mumbai,2023,6,23,32.8,20.4,1.4,23.183333333333334,1004.9291666666668,568.75,1
4430,Mumbai,2023,6,24,31.9,18.8,2.2,22.73333333333333,1003.825,322.0833333333333,1
4431,Mumbai,2023,6,25,31.8,21.2,17.5,23.04583333333333,1003.8291666666668,355.0,1
