Date,Location,Rainfall_mm,Temperature_C,Humidity_percent,Rainfall_3day_cum,Flood_Occurred
2009-10-13,"Kuttanad, Alappuzha, Kerala",3.072070186107565,33.83225472633334,69.20625268487832,59.74812073960315,0
2009-10-14,"Kuttanad, Alappuzha, Kerala",33.658925005489344,33.27944126527775,72.54863512829604,37.3192387559509,0
2009-10-15,"Kuttanad, Alappuzha, Kerala",57.380950069260514,32.38243745072858,74.5517532781056,94.11194526085725,0
2009-10-16,"Kuttanad, Alappuzha, Kerala",69.14930131647786,29.800866919454684,71.42220179343167,160.18917639122753,0
2009-10-17,"Kuttanad, Alappuzha, Kerala",30.884074852146863,31.577330034322802,84.16765350046151,157.41432623788506,0
2009-10-18,"Kuttanad, Alappuzha, Kerala",6.6578452966457835,29.844479526690144,81.57399058282546,106.69122146527033,0
2009-10-19,"Kuttanad, Alappuzha, Kerala",5.500312513798997,29.337314231805617,73.74293137908278,43.04223266259147,0
2009-10-20,"Kuttanad, Alappuzha, Kerala",70.21995238900999,32.61171687593746,65.09986509023469,82.3781101994546,0
2009-10-21,"Kuttanad, Alappuzha, Kerala",44.615095294836216,33.77476241060388,61.365257580336724,120.33536019764503,0
2009-10-22,"Kuttanad, Alappuzha, Kerala",41.009219528256,29.755254735914065,67.27192135578956,155.84426721210204,0
2009-10-23,"Kuttanad, Alappuzha, Kerala",68.62862268139912,27.541411171893603,67.62257810962659,154.25293750449117,0
2009-10-24,"Kuttanad, Alappuzha, Kerala",10.325699754470516,32.24038469632035,67.44648495975528,119.96354196412548,0
2009-10-25,"Kuttanad, Alappuzha, Kerala",37.730109215620935,27.329479996877993,65.68704009233849,116.6844316514904,0
2009-10-26,"Kuttanad, Alappuzha, Kerala",26.61835812083033,28.744213700720195,83.49810932214272,74.6741670909216,0
2009-10-27,"Kuttanad, Alappuzha, Kerala",79.04992607637082,27.433311346321208,72.1307613941339,143.39839341282192,0
2009-10-28,"Kuttanad, Alappuzha, Kerala",71.29120734348075,31.677370748036196,71.50888432837067,176.95949154068174,0
2009-10-29,"Kuttanad, Alappuzha, Kerala",78.69692665673215,26.773556478300538,61.25438375799935,229.03806007658358,0
2009-10-30,"Kuttanad, Alappuzha, Kerala",57.63653931702049,27.474411175600792,67.0456250823868,207.6246733172332,0
2009-10-31,"Kuttanad, Alappuzha, Kerala",3.1489503855783596,32.19588482495833,60.546167799655045,139.48241635933084,0
2009-11-01,"Kuttanad, Alappuzha, Kerala",10.754674189564,30.847174521435864,71.69301539927878,71.54016389216268,0
2009-11-02,"Kuttanad, Alappuzha, Kerala",34.2681440455077,32.26801202070327,60.677666308405826,48.171768620649885,0
2009-11-03,"Kuttanad, Alappuzha, Kerala",0.841057963332279,33.14643595030498,79.04724735943711,45.8638761984038,0
2009-11-04,"Kuttanad, Alappuzha, Kerala",34.62719368457378,29.81586714094123,73.38856182744496,69.73639569341358,0
2009-11-05,"Kuttanad, Alappuzha, Kerala",31.136689489875103,33.15146808535992,82.185613384259,66.604941137781,0
2009-11-06,"Kuttanad, Alappuzha, Kerala",26.865309171322764,33.41526049716691,75.37674385036745,92.62919234577149,0
2009-11-07,"Kuttanad, Alappuzha, Kerala",76.96467991530812,29.622598442274615,72.72397601055118,134.96667857650584,0
2009-11-08,"Kuttanad, Alappuzha, Kerala",22.295545274282063,27.14251443578294,83.97179682976025,126.1255343609128,0
2009-11-09,"Kuttanad, Alappuzha, Kerala",46.386366083818004,28.232066322782373,67.06375668796598,145.64659127340803,0
2009-11-10,"Kuttanad, Alappuzha, Kerala",32.397486990095075,26.43973045471858,84.96982339539136,101.07939834819497,0
2009-11-11,"Kuttanad, Alappuzha, Kerala",46.28334545628252,27.23616663992415,62.06430395088193,125.06719853019543,0
2009-11-12,"Kuttanad, Alappuzha, Kerala",35.165035341831896,28.070339266916193,72.76150328366103,113.84586778820932,0
2009-11-13,"Kuttanad, Alappuzha, Kerala",25.316570469953295,28.425758270754002,62.17417550639833,106.76495126806753,0
2009-11-14,"Kuttanad, Alappuzha, Kerala",77.32467515044353,28.67902632109588,83.61768454181204,137.80628096222853,0
2009-11-15,"Kuttanad, Alappuzha, Kerala",45.66831490230093,26.049470581127174,82.73988477777361,148.30956052269758,0
2009-11-16,"Kuttanad, Alappuzha, Kerala",64.85468562700734,26.730605874668456,83.70923881972297,187.84767567975163,0
2009-11-17,"Kuttanad, Alappuzha, Kerala",12.915814882633683,30.30032114912277,84.01865756928389,123.43881541194179,0
2009-11-18,"Kuttanad, Alappuzha, Kerala",1.1357307577378961,29.599549394150877,66.44079996908823,78.90623126737876,0
2009-11-19,"Kuttanad, Alappuzha, Kerala",55.432712881981416,33.96337210340365,78.32900945341999,69.48425852235283,0
2009-11-20,"Kuttanad, Alappuzha, Kerala",23.000895950700723,30.26658838287684,73.45550254671188,79.56933959041987,0
2009-11-21,"Kuttanad, Alappuzha, Kerala",32.451620755779004,33.81965250547074,64.22904734606051,110.88522958846099,0
2009-11-22,"Kuttanad, Alappuzha, Kerala",68.26537493332688,30.82596338147224,72.45832570735593,123.71789163980645,0
2009-11-23,"Kuttanad, Alappuzha, Kerala",18.180884284772986,31.559761064971806,73.59467675979367,118.89787997387872,0
2009-11-24,"Kuttanad, Alappuzha, Kerala",41.21336227092711,30.89073324998181,84.75712926462353,127.65962148902682,0
2009-11-25,"Kuttanad, Alappuzha, Kerala",29.677897007373524,27.363700092653136,79.30380069039595,89.07214356307347,0
2009-11-26,"Kuttanad, Alappuzha, Kerala",30.761265096501322,29.454456760862218,68.67397375943965,101.6525243748018,0
2009-11-27,"Kuttanad, Alappuzha, Kerala",62.54238607429811,32.352115602127704,72.10432580408519,122.9815481781728,0
2009-11-28,"Kuttanad, Alappuzha, Kerala",46.11911225118927,32.47982994946778,68.55173586643889,139.42276342198855,0
2009-11-29,"Kuttanad, Alappuzha, Kerala",19.06317364424733,30.036023392438686,65.60957449499489,127.72467196973454,0
2009-11-30,"Kuttanad, Alappuzha, Kerala",20.86793967696711,31.18638021839041,60.22717587378041,86.05022557240355,0
2009-12-01,"Kuttanad, Alappuzha, Kerala",40.88750571779184,33.735748116946525,71.13794536232903,80.81861903900612,0
2009-12-02,"Kuttanad, Alappuzha, Kerala",45.6959347170331,27.115601889641283,81.58578944473462,107.45138011179189,0
2009-12-03,"Kuttanad, Alappuzha, Kerala",45.53651705035421,30.664846058239185,81.69949066827257,132.119957485179,0
2009-12-04,"Kuttanad, Alappuzha, Kerala",57.44113425016012,26.739596136296534,69.30108919530518,148.67358601754728,0
2009-12-05,"Kuttanad, Alappuzha, Kerala",36.63202361016572,32.936481459031576,69.86198477097143,139.6096749106799,0
2009-12-06,"Kuttanad, Alappuzha, Kerala",19.51962418819778,33.66510495843597,84.1683556883777,113.59278204852347,0
2009-12-07,"Kuttanad, Alappuzha, Kerala",19.810531445715096,33.16444592699108,68.70129888693302,75.96217924407844,0
2009-12-08,"Kuttanad, Alappuzha, Kerala",77.3297776716886,28.567976365127183,71.0859775709011,116.65993330560133,0
2009-12-09,"Kuttanad, Alappuzha, Kerala",42.087521060123365,28.18779612299984,77.19423015914337,139.22783017752693,0
2009-12-10,"Kuttanad, Alappuzha, Kerala",58.91785396952582,26.394355942115332,61.291433927866024,178.33515270133762,0
2009-12-11,"Kuttanad, Alappuzha, Kerala",30.90301641164362,28.525065722937217,68.83682980151801,131.90839144129265,0
2009-12-12,"Kuttanad, Alappuzha, Kerala",39.2815810135128,27.538063347744735,68.01833955778928,129.10245139468208,0
2009-12-13,"Kuttanad, Alappuzha, Kerala",24.75756392708807,29.28890733595879,84.37260682025587,94.94216135224434,0
2009-12-14,"Kuttanad, Alappuzha, Kerala",35.57702214866686,33.86672614731381,74.4136247487785,99.61616708926758,0
2009-12-15,"Kuttanad, Alappuzha, Kerala",19.32810211486104,31.727877548333794,77.03205276331084,79.66268819061582,0
2009-12-16,"Kuttanad, Alappuzha, Kerala",48.585953343445276,31.41497820662061,62.2144584909161,103.49107760697302,0
2009-12-17,"Kuttanad, Alappuzha, Kerala",5.127576882894038,31.91664941777394,74.90356623874743,73.0416323412002,0
2009-12-18,"Kuttanad, Alappuzha, Kerala",16.877591249596033,26.242830444264033,81.04055018856936,70.59112147593518,0
2009-12-19,"Kuttanad, Alappuzha, Kerala",67.50502909266449,27.740703519453156,71.50822626606913,89.5101972251544,0
2009-12-20,"Kuttanad, Alappuzha, Kerala",10.70225159951744,26.581324700649255,83.83267918955931,95.0848719417778,0
2009-12-21,"Kuttanad, Alappuzha, Kerala",15.927473594874053,30.961878791688964,68.69555868582614,94.13475428705583,0
2009-12-22,"Kuttanad, Alappuzha, Kerala",43.58408682208787,28.317823869905716,63.14108731030785,70.21381201647921,0
2009-12-23,"Kuttanad, Alappuzha, Kerala",19.100141686881926,29.289154691839897,65.33857136225853,78.6117021038437,0
2009-12-24,"Kuttanad, Alappuzha, Kerala",56.322516207332555,28.93343103762385,65.4363233054309,119.0067447163022,0
2009-12-25,"Kuttanad, Alappuzha, Kerala",31.273394147292983,33.63733085503255,84.41141323588525,106.6960520415073,0
2009-12-26,"Kuttanad, Alappuzha, Kerala",64.01100662016607,26.544298512733356,66.04147302047963,151.60691697479146,0
2009-12-27,"Kuttanad, Alappuzha, Kerala",25.35233101764998,30.047406401171152,66.66986373584577,120.63673178510888,0
2009-12-28,"Kuttanad, Alappuzha, Kerala",62.21823280542345,32.758912683284066,81.45807347197145,151.58157044323934,0
2009-12-29,"Kuttanad, Alappuzha, Kerala",28.77404489784542,28.50267358019376,77.18085858651708,116.3446087209187,0
2009-12-30,"Kuttanad, Alappuzha, Kerala",4.872443458814617,26.078620420558302,77.53913164007355,95.86472116208333,0
2009-12-31,"Kuttanad, Alappuzha, Kerala",32.734606996679084,31.54702030815082,68.2344817325519,66.38109535333896,0
2010-01-01,"Kuttanad, Alappuzha, Kerala",61.29963782083031,32.49301611555883,67.60236589928209,98.90668827632385,0
2010-01-02,"Kuttanad, Alappuzha, Kerala",23.5133408403947,31.81614821611307,71.15815899966402,117.54758565790394,0
2010-01-03,"Kuttanad, Alappuzha, Kerala",55.433618337983084,27.801288193727455,84.684211807805,140.24659699920795,0
2010-01-04,"Kuttanad, Alappuzha, Kerala",52.98543308316659,33.32078763592024,75.24204770689444,131.9323922615442,0
2010-01-05,"Kuttanad, Alappuzha, Kerala",12.508971331590004,30.546148930150146,78.79495408967333,120.92802275273954,0
2010-01-06,"Kuttanad, Alappuzha, Kerala",21.973269583032433,28.670212776558383,71.86087285367935,87.46767399778886,0
2010-01-07,"Kuttanad, Alappuzha, Kerala",46.34507222307687,30.554439875297618,82.22501527036664,80.82731313769915,0
2010-01-08,"Kuttanad, Alappuzha, Kerala",50.53779346612672,26.409324051563807,72.96869617786774,118.85613527223586,0
2010-01-09,"Kuttanad, Alappuzha, Kerala",18.62868455008754,28.481882269957637,72.30004323580206,115.51155023929098,0
2010-01-10,"Kuttanad, Alappuzha, Kerala",14.541087820895537,28.582478347582803,72.60332104796096,83.70756583710964,0
2010-01-11,"Kuttanad, Alappuzha, Kerala",20.64861145387318,27.066274064657385,71.59963543600952,53.8183838248561,0
2010-01-12,"Kuttanad, Alappuzha, Kerala",74.21965864603258,31.660964685924284,81.69255244798097,109.40935792080114,0
2010-01-13,"Kuttanad, Alappuzha, Kerala",8.497106207076497,32.46365862487215,79.39693136174233,103.3653763069821,0
2010-01-14,"Kuttanad, Alappuzha, Kerala",61.42116941714701,31.151263656542117,62.84914717798103,144.13793427025593,0
2010-01-15,"Kuttanad, Alappuzha, Kerala",66.74598365995189,31.171259001824712,74.4338350304917,136.66425928417524,0
2010-01-16,"Kuttanad, Alappuzha, Kerala",36.66907835410449,26.2750148668138,73.21768299710132,164.83623143120326,0
2010-01-17,"Kuttanad, Alappuzha, Kerala",51.117041757862765,29.480116754721788,62.03618032227898,154.532103771919,0
2010-01-18,"Kuttanad, Alappuzha, Kerala",23.412407813392626,27.067330684185656,73.63569875529282,111.19852792535973,0
2010-01-19,"Kuttanad, Alappuzha, Kerala",55.331472157865456,27.306835597945252,79.87528842321176,129.8609217291207,0
2010-01-20,"Kuttanad, Alappuzha, Kerala",8.345046988150573,33.017020495188014,63.63788706968398,87.0889269594085,0
2010-01-21,"Kuttanad, Alappuzha, Kerala",42.2551409405085,26.853694552818833,71.68152490018757,105.93166008652437,0
2010-01-22,"Kuttanad, Alappuzha, Kerala",51.96448054055694,32.62548695458762,81.69998979737724,102.56466846921586,0
2010-01-23,"Kuttanad, Alappuzha, Kerala",50.0843767184641,26.899176217408105,61.88196791629184,144.3039981995294,0
2010-01-24,"Kuttanad, Alappuzha, Kerala",3.944718968785974,27.085291737283022,66.43698041231173,105.99357622780686,0
2010-01-25,"Kuttanad, Alappuzha, Kerala",20.80384322019471,33.543862272569086,69.62645139297405,74.83293890744463,0
2010-01-26,"Kuttanad, Alappuzha, Kerala",48.830084782535366,31.682812005698658,80.87434464207405,73.5786469715159,0
2010-01-27,"Kuttanad, Alappuzha, Kerala",9.00025044213054,28.200791052472994,78.39801015934873,78.63417844486045,0
2010-01-28,"Kuttanad, Alappuzha, Kerala",51.12862775957651,33.981378106117276,68.52404934107471,108.95896298424226,0
2010-01-29,"Kuttanad, Alappuzha, Kerala",21.084118359742227,33.445378044499186,66.97826176935675,81.21299656144913,0
2010-01-30,"Kuttanad, Alappuzha, Kerala",1.9715523709058136,31.802611125887026,77.41722469682992,74.1842984902244,0
2010-01-31,"Kuttanad, Alappuzha, Kerala",66.91028619283195,33.80481535325322,84.36098276596188,89.96595692347984,0
2010-02-01,"Kuttanad, Alappuzha, Kerala",5.2221406053171116,31.17047946925905,80.54598306882257,74.10397916905471,0
2010-02-02,"Kuttanad, Alappuzha, Kerala",51.7873707498473,31.20149733156523,63.20874816536737,123.9197975479962,0
2010-02-03,"Kuttanad, Alappuzha, Kerala",78.59860644809983,29.513045286438803,82.79546423848618,135.60811780326407,0
2010-02-04,"Kuttanad, Alappuzha, Kerala",3.1958378628875472,32.61112249280444,69.05733725000512,133.58181506083451,0
2010-02-05,"Kuttanad, Alappuzha, Kerala",56.119928117213284,26.44081228127065,71.48359138984891,137.91437242820052,0
2010-02-06,"Kuttanad, Alappuzha, Kerala",34.15157822586421,33.42844426315309,71.7256234929471,93.46734420596489,0
2010-02-07,"Kuttanad, Alappuzha, Kerala",51.286888286572754,30.20254611560577,67.79132291636623,141.5583946296501,0
2010-02-08,"Kuttanad, Alappuzha, Kerala",5.284424625772806,28.88047921544581,84.31420589124342,90.72289113820962,0
2010-02-09,"Kuttanad, Alappuzha, Kerala",38.22938839305087,31.460093840929602,68.88209935592306,94.80070130539627,0
2010-02-10,"Kuttanad, Alappuzha, Kerala",52.97857266636744,28.145145836895367,77.8830577632284,96.49238568519095,0
2010-02-11,"Kuttanad, Alappuzha, Kerala",25.25347849312528,31.2440797747689,63.1312807774052,116.46143955254344,0
2010-02-12,"Kuttanad, Alappuzha, Kerala",3.183770186852204,32.95756707881307,74.94205838808648,81.41582134634476,0
2010-02-13,"Kuttanad, Alappuzha, Kerala",71.26657186317068,29.67442950570459,71.22594400924905,99.703820543148,0
2010-02-14,"Kuttanad, Alappuzha, Kerala",6.157534640641389,32.57007536298276,76.7691256360759,80.60787669066413,0
2010-02-15,"Kuttanad, Alappuzha, Kerala",19.572404368377043,32.71071469412216,70.53252204083412,96.99651087218896,0
2010-02-16,"Kuttanad, Alappuzha, Kerala",70.16963741298304,30.404565076330915,66.07949950660564,95.89957642200132,0
2010-02-17,"Kuttanad, Alappuzha, Kerala",15.399452050866165,33.28896401113566,62.54696910348891,105.14149383222609,0
2010-02-18,"Kuttanad, Alappuzha, Kerala",65.64060033856873,26.390130550505123,79.00087254507935,151.20968980241778,0
2010-02-19,"Kuttanad, Alappuzha, Kerala",67.49830341682059,28.739160986366876,70.9511018976346,148.53835580625534,0
2010-02-20,"Kuttanad, Alappuzha, Kerala",43.718108882030116,32.05317239481919,62.283831068088894,176.8570126374193,0
2010-02-21,"Kuttanad, Alappuzha, Kerala",46.59480615106367,27.505857598152364,64.66475242182919,157.81121844991424,0
2010-02-22,"Kuttanad, Alappuzha, Kerala",14.739892125813938,30.70238759497348,61.42505968879835,105.05280715890758,0
2010-02-23,"Kuttanad, Alappuzha, Kerala",67.22785420708065,26.39203715977019,60.43745534968472,128.56255248395811,0
2010-02-24,"Kuttanad, Alappuzha, Kerala",45.82162213495566,28.61391112454907,80.48739213465132,127.78936846785012,0
2010-02-25,"Kuttanad, Alappuzha, Kerala",27.969151904617775,28.193703112993177,74.9086624374194,141.01862824665395,0
2010-02-26,"Kuttanad, Alappuzha, Kerala",2.1286692862147305,31.005199303531626,78.38071295253991,75.91944332578804,0
2010-02-27,"Kuttanad, Alappuzha, Kerala",46.46047992445273,31.4018467004963,78.54210322479558,76.5583011152851,0
2010-02-28,"Kuttanad, Alappuzha, Kerala",16.470559054265692,27.008881133429,68.81202617358377,65.05970826493302,0
2010-03-01,"Kuttanad, Alappuzha, Kerala",10.388561073430482,32.86880085585999,76.90489365891348,73.31960005214877,0
2010-03-02,"Kuttanad, Alappuzha, Kerala",77.01860670889113,27.472810586887654,75.70867793873612,103.87772683658717,0
2010-03-03,"Kuttanad, Alappuzha, Kerala",8.452027635914456,30.630051810879994,80.32127428841895,95.85919541823594,0
2010-03-04,"Kuttanad, Alappuzha, Kerala",49.46280168109759,31.626217821859612,79.53655221886773,134.93343602590303,0
2010-03-05,"Kuttanad, Alappuzha, Kerala",66.75666022848773,31.98016509397204,61.40534763649696,124.67148954549964,0
2010-03-06,"Kuttanad, Alappuzha, Kerala",68.06822058576763,31.123578191946024,67.15337606145786,184.2876824953528,0
2010-03-07,"Kuttanad, Alappuzha, Kerala",25.13296510695777,26.26738857948403,83.94927666206135,159.957845921213,0
2010-03-08,"Kuttanad, Alappuzha, Kerala",46.3834275066364,31.69776164141727,64.16258867623787,139.58461319936168,0
2010-03-09,"Kuttanad, Alappuzha, Kerala",14.071222673492967,29.954966488366065,65.88458154745894,85.587615287087,0
2010-03-10,"Kuttanad, Alappuzha, Kerala",73.18679599975025,27.15392016894483,65.29285930369927,133.6414461798795,0
2010-03-11,"Kuttanad, Alappuzha, Kerala",60.71814654832245,33.29428089905417,72.51548830834827,147.97616522156554,0
2010-03-12,"Kuttanad, Alappuzha, Kerala",11.729164572787383,27.86303316921452,76.14819732557598,145.63410712085994,0
2010-03-13,"Kuttanad, Alappuzha, Kerala",12.540834292131144,30.749476959269867,77.08573537893176,84.98814541324086,0
2010-03-14,"Kuttanad, Alappuzha, Kerala",60.3861966689865,29.58377325105752,67.73656441115456,84.6561955339049,0
2010-03-15,"Kuttanad, Alappuzha, Kerala",32.43773410643348,28.337991653915104,84.60223659916285,105.36476506755099,0
2010-03-16,"Kuttanad, Alappuzha, Kerala",23.58537906774135,30.516752650322573,68.86370522071519,116.40930984316121,0
2010-03-17,"Kuttanad, Alappuzha, Kerala",20.18581954109962,28.125484518930108,82.88224850948185,76.20893271527433,0
2010-03-18,"Kuttanad, Alappuzha, Kerala",71.66525852481557,31.25250161919722,62.58687659116462,115.4364571336564,0
2010-03-19,"Kuttanad, Alappuzha, Kerala",72.5588414750595,33.74661568079404,64.21873595995574,164.40991954097456,0
2010-03-20,"Kuttanad, Alappuzha, Kerala",36.230668833240934,31.414560349040375,83.64287771102562,180.45476883311588,0
2010-03-21,"Kuttanad, Alappuzha, Kerala",24.126949589884124,28.429880369800795,64.70756312292767,132.9164598981844,0
2010-03-22,"Kuttanad, Alappuzha, Kerala",7.441392741013999,26.83728352277185,63.59669915858324,67.79901116413892,0
2010-03-23,"Kuttanad, Alappuzha, Kerala",33.83548349932462,27.13106843373072,79.88945940643966,65.40382583022259,0
2010-03-24,"Kuttanad, Alappuzha, Kerala",10.42563465378687,27.57746385574453,76.08572373793326,51.702510894125346,0
2010-03-25,"Kuttanad, Alappuzha, Kerala",7.808803048719328,33.38985116701421,64.17121445513943,52.06992120183067,0
2010-03-26,"Kuttanad, Alappuzha, Kerala",65.71770022209526,31.246566138619144,68.85161405887735,83.95213792460132,0
2010-03-27,"Kuttanad, Alappuzha, Kerala",42.982053893443045,31.461369219702075,76.9281065870641,116.5085571642575,0
2010-03-28,"Kuttanad, Alappuzha, Kerala",50.298721204799435,26.312051366102544,66.65253421343272,158.9984753203376,0
2010-03-29,"Kuttanad, Alappuzha, Kerala",36.445342559208704,30.555978068148608,82.2743471172676,129.72611765745103,0
2010-03-30,"Kuttanad, Alappuzha, Kerala",66.59128333615263,27.30892963310621,84.7906085740307,153.33534710016062,0
2010-03-31,"Kuttanad, Alappuzha, Kerala",55.34221113135858,33.83964357886623,76.85733934250061,158.37883702671976,0
2010-04-01,"Kuttanad, Alappuzha, Kerala",78.84805871622403,27.948918335857556,77.16696529310323,200.7815531837351,0
2010-04-02,"Kuttanad, Alappuzha, Kerala",63.884467050447924,32.24559443337303,62.67572835527595,198.07473689803038,0
2010-04-03,"Kuttanad, Alappuzha, Kerala",72.81568993157572,31.045082359864644,69.57083486921088,215.54821569824753,0
2010-04-04,"Kuttanad, Alappuzha, Kerala",34.411418567746104,28.482967112864962,70.94412637470322,171.1115755497696,0
2010-04-05,"Kuttanad, Alappuzha, Kerala",60.97036963602597,33.52600687387569,83.40441410416263,168.19747813534764,0
2010-04-06,"Kuttanad, Alappuzha, Kerala",13.982502789994706,31.89945153141698,81.86859124141415,109.36429099376664,0
2010-04-07,"Kuttanad, Alappuzha, Kerala",20.226992055223143,28.143978135075024,61.68211532303786,95.17986448124368,0
2010-04-08,"Kuttanad, Alappuzha, Kerala",72.97665894252205,31.768437287182977,75.8294668723943,107.18615378773976,0
2010-04-09,"Kuttanad, Alappuzha, Kerala",20.572188088727668,26.22497205022339,77.98470388937051,113.77583908647271,0
2010-04-10,"Kuttanad, Alappuzha, Kerala",30.025707661841103,27.168772524330564,75.66883371355829,123.57455469309068,0
2010-04-11,"Kuttanad, Alappuzha, Kerala",65.84028595575478,31.218248902547572,65.87578247029796,116.4381817063234,0
2010-04-12,"Kuttanad, Alappuzha, Kerala",32.41577140602637,26.859604421031264,74.90108988694118,128.2817650236221,0
2010-04-13,"Kuttanad, Alappuzha, Kerala",1.353023993728586,28.157040070137462,82.73911068450752,99.6090813555096,0
2010-04-14,"Kuttanad, Alappuzha, Kerala",65.57416022243673,27.69145006399129,84.98375751180501,99.34295562219155,0
2010-04-15,"Kuttanad, Alappuzha, Kerala",21.213659294668446,33.72358907680497,76.57149469086664,88.14084351083363,0
2010-04-16,"Kuttanad, Alappuzha, Kerala",73.26514785525951,32.3608822602138,72.57188800163962,160.05296737236455,0
2010-04-17,"Kuttanad, Alappuzha, Kerala",10.859668247992085,33.71482587228789,84.4359546051003,105.33847539791991,0
2010-04-18,"Kuttanad, Alappuzha, Kerala",13.098316630333677,26.801239980054135,67.48557812007766,97.22313273358513,0
2010-04-19,"Kuttanad, Alappuzha, Kerala",21.737407911854376,29.026524857322077,80.39889473538017,45.695392790179994,0
2010-04-20,"Kuttanad, Alappuzha, Kerala",7.07175737174067,33.85106667393024,68.55563811947262,41.90748191392858,0
2010-04-21,"Kuttanad, Alappuzha, Kerala",50.37468762073623,27.33230810797816,70.40402366015394,79.18385290433113,0
2010-04-22,"Kuttanad, Alappuzha, Kerala",78.89414378269558,28.251818419607353,80.52122523157821,136.34058877517234,0
2010-04-23,"Kuttanad, Alappuzha, Kerala",5.6054956576951565,26.96302519604427,61.41563893443895,134.87432706112682,0
2010-04-24,"Kuttanad, Alappuzha, Kerala",46.46148668915373,29.973947424047875,83.2190855301373,130.9611261295443,0
2010-04-25,"Kuttanad, Alappuzha, Kerala",67.43563859649578,31.6686683661426,71.14716549649519,119.50262094334452,0
2010-04-26,"Kuttanad, Alappuzha, Kerala",58.549818982920065,28.889728471806492,64.34909264758346,172.44694426856944,0
2010-04-27,"Kuttanad, Alappuzha, Kerala",50.98417252304191,28.892321502103652,61.76741520460916,176.96963010245761,0
2010-04-28,"Kuttanad, Alappuzha, Kerala",42.783957302495395,29.796268500979526,84.90561232611597,152.31794880845723,0
2010-04-29,"Kuttanad, Alappuzha, Kerala",65.28454056914589,32.37112578095767,70.80168212666544,159.05267039468305,0
2010-04-30,"Kuttanad, Alappuzha, Kerala",47.63318412960867,29.28754041880088,82.16488603755997,155.70168200124982,0
2010-05-01,"Kuttanad, Alappuzha, Kerala",48.34435358571831,29.339063534403785,75.75046701547069,161.26207828447272,0
2010-05-02,"Kuttanad, Alappuzha, Kerala",11.544963494998521,26.133372404797065,62.33898517280839,107.52250121032536,0
2010-05-03,"Kuttanad, Alappuzha, Kerala",69.88274113961717,27.692053994254145,65.91187280596736,129.77205822033386,0
2010-05-04,"Kuttanad, Alappuzha, Kerala",58.88283203408524,30.04835753929469,68.00040282718479,140.3105366687008,0
2010-05-05,"Kuttanad, Alappuzha, Kerala",13.000885223796503,32.8126512001379,83.99364303654923,141.76645839749878,0
2010-05-06,"Kuttanad, Alappuzha, Kerala",69.10316983720026,32.098889709657385,70.16934371430013,140.98688709508184,0
2010-05-07,"Kuttanad, Alappuzha, Kerala",11.510092431182413,26.159783460624226,60.215475064794504,93.61414749217903,0
2010-05-08,"Kuttanad, Alappuzha, Kerala",46.928138992364836,30.14412279126816,71.38487263119852,127.54140126074736,0
2010-05-09,"Kuttanad, Alappuzha, Kerala",0.5970512333775524,31.744545289606886,70.56716549143565,59.035282656924664,0
2010-05-10,"Kuttanad, Alappuzha, Kerala",35.41549615739487,27.86415171517468,78.30548015780556,82.94068638313712,0
2010-05-11,"Kuttanad, Alappuzha, Kerala",65.05136035853803,27.68610479543925,74.71078101133631,101.06390774931032,0
2010-05-12,"Kuttanad, Alappuzha, Kerala",18.937638068306633,32.639516745699545,75.70076161423843,119.40449458423939,0
2010-05-13,"Kuttanad, Alappuzha, Kerala",33.25022256233241,32.936092855284805,66.4575107281898,117.23922098917694,0
2010-05-14,"Kuttanad, Alappuzha, Kerala",53.54146334006679,29.903201562234415,71.20213718207691,105.72932397070569,0
2010-05-15,"Kuttanad, Alappuzha, Kerala",16.34051743491171,28.86994008434311,75.6700657516211,103.13220333731076,0
2010-05-16,"Kuttanad, Alappuzha, Kerala",79.65161413394794,29.887084849516906,72.0045878815472,149.53359490892632,0
2010-05-17,"Kuttanad, Alappuzha, Kerala",45.268142992853754,32.406544798878,82.91890007796867,141.2602745617133,0
2010-05-18,"Kuttanad, Alappuzha, Kerala",36.09040558382731,30.689883990246095,77.9674816493199,161.0101627106289,0
2010-05-19,"Kuttanad, Alappuzha, Kerala",39.389363896099916,29.71149010763913,64.80789431960876,120.74791247278084,0
2010-05-20,"Kuttanad, Alappuzha, Kerala",19.66548696180597,28.683254507970776,82.87105374629137,95.14525644173305,0
2010-05-21,"Kuttanad, Alappuzha, Kerala",76.18112116266978,31.052355029409284,73.32638225236778,135.23597202057553,0
2010-05-22,"Kuttanad, Alappuzha, Kerala",43.43523555914622,29.006569752063527,63.234515424167526,139.28184368362182,0
2010-05-23,"Kuttanad, Alappuzha, Kerala",7.931688982209915,29.574993561603513,75.57385110458455,127.54804570402577,0
2010-05-24,"Kuttanad, Alappuzha, Kerala",62.23879772567494,27.31652846743468,65.51176202498425,113.60572226703093,0
2010-05-25,"Kuttanad, Alappuzha, Kerala",32.50657847710143,31.683374520099292,83.16463458045953,102.67706518498613,0
2010-05-26,"Kuttanad, Alappuzha, Kerala",33.513889983433494,26.673704089416788,72.93180424385777,128.2592661862097,0
2010-05-27,"Kuttanad, Alappuzha, Kerala",78.76607171008905,28.283232547707378,76.66018261737298,144.78654017062382,0
2010-05-28,"Kuttanad, Alappuzha, Kerala",46.86467153721955,33.72669335046067,62.73705915172485,159.14463323074193,0
